    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},

    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},

    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,2,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,1,1,1,1,1,1, 1,1,1,1,1,1,1, 1,1,1,1,1,1,1, 1,1,1,1,1,1,1, 1,1,1,1,1,1,1},
    };
    Gettinng Over It
    private static int[][] layout = {
    {1,1,1,1,1,1,1, 1,1,1,1,1,1,1, 1,1,1,1,1,1,1, 1,1,1,1,1,1,1, 1,1,1,1,1,1,1},
    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,1,1,1, 1,1,0,0,0,1,1},
    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 1,1,0,0,0,1,1},
    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,1,1, 1,0,0,0,0,0,0, 1,1,0,0,0,1,1},
    {1,0,0,0,0,0,1, 1,0,0,0,0,0,1, 1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 1,1,0,0,0,1,1},

    {1,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 1,1,0,0,0,1,1},
    {1,0,1,1,1,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,1,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,0,1,1,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,1,0,0,1,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,1,1,0,1,0,1, 1,0,0,1,0,0,0, 1,1,0,0,0,0,1, 1,0,0,0,0,0,1, 1,0,0,0,0,0,1},
    {1,0,0,0,1,0,1, 0,0,0,0,0,0,0, 1,1,0,0,0,0,1, 1,0,0,0,0,0,1, 0,0,0,0,0,0,1},
    {1,0,1,1,1,0,1, 0,0,0,0,0,0,1, 1,1,0,0,0,0,1, 1,0,0,0,0,0,1, 0,0,0,0,1,1,1},

    {1,0,0,0,0,0,1, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1, 1,0,0,0,0,0,1},
    {1,1,1,0,0,0,1, 0,0,0,0,0,1,1, 1,1,1,1,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,0,0,0,0,1, 0,0,0,0,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,1,1,1},
    {1,0,0,0,0,1,1, 0,0,0,0,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,0,0,0,0,0, 0,0,0,0,0,1,1, 1,0,0,0,0,0,1, 1,0,0,0,0,0,1, 1,0,0,0,0,0,1},
    {1,0,0,0,0,0,0, 0,0,0,0,0,1,1, 1,0,0,0,0,0,1, 1,0,0,0,0,0,1, 1,0,0,0,0,0,1},
    {1,0,0,1,0,0,1, 1,1,0,0,0,1,1, 1,1,0,0,1,1,1, 1,0,0,0,0,0,1, 1,0,0,0,0,0,1},

    {1,1,0,1,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,0,1,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,1,1,0,0,1, 1,1,0,0,0,0,1, 1,1,1,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,0,1,0,0,1, 1,1,0,0,0,1,1, 1,0,1,0,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,1,0,1,0,0,1, 1,1,0,0,0,1,0, 0,0,1,0,0,0,1, 1,1,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,0,0,1,1,0,1, 1,1,0,0,0,1,0, 0,0,1,0,0,0,1, 1,0,0,0,0,1,1, 1,0,0,0,0,0,1},
    {1,0,1,1,1,0,1, 1,1,1,0,1,1,0, 0,0,1,0,0,0,1, 1,0,0,0,0,0,1, 1,1,1,0,0,0,1},

    {1,0,0,0,0,0,1, 1,1,1,0,1,0,0, 0,0,1,0,0,0,1, 1,0,0,0,0,0,0, 0,1,1,0,0,0,1},
    {1,1,1,0,0,0,1, 1,1,1,0,1,0,0, 0,0,1,0,0,1,1, 1,0,0,0,0,1,1, 0,0,0,0,0,1,1},
    {1,1,1,0,0,0,1, 1,1,1,0,1,0,0, 0,0,1,0,0,1,0, 1,0,0,0,0,0,1, 0,0,0,0,0,1,1},
    {1,1,1,0,0,1,1, 0,0,0,0,0,0,0, 0,0,1,0,0,1,0, 1,1,0,0,0,0,1, 1,1,0,0,1,1,1},
    {1,0,0,0,0,0,0, 0,0,0,1,0,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,1,1, 1,0,0,0,0,0,1},
    {1,2,0,0,0,0,0, 0,1,0,1,0,1,0, 0,1,0,0,1,0,0, 0,0,0,0,0,0,0, 0,0,0,0,0,0,1},
    {1,1,1,1,1,1,1, 1,1,1,1,1,1,1, 1,1,1,1,1,1,1, 1,1,1,1,1,1,1, 1,1,1,1,1,1,1},
    };
